driver_id,customer_id,compatibility,explicit_rating,trip_type,completed
DRV0153,CST0442,0.776,4,errand,1
DRV0170,CST0253,0.661,3,wedding,0
DRV0107,CST0029,0.705,4,wedding,1
DRV0197,CST0143,0.977,5,wedding,1
DRV0064,CST0327,0.552,3,long_distance,1
DRV0170,CST0428,0.709,4,errand,0
DRV0021,CST0006,0.572,4,nightlife,1
DRV0124,CST0124,0.615,4,long_distance,1
DRV0151,CST0222,0.644,4,wedding,1
DRV0199,CST0423,0.72,4,wedding,1
DRV0155,CST0428,0.728,4,long_distance,1
DRV0132,CST0445,0.796,4,wedding,1
DRV0154,CST0055,0.741,4,long_distance,1
DRV0164,CST0488,0.503,3,nightlife,1
DRV0030,CST0494,0.604,3,airport,1
DRV0172,CST0363,0.465,2,long_distance,1
DRV0100,CST0367,0.693,3,wedding,1
DRV0165,CST0403,0.714,4,event,1
DRV0146,CST0442,0.682,4,long_distance,1
DRV0102,CST0416,0.774,4,wedding,1
DRV0110,CST0342,0.581,3,nightlife,1
DRV0046,CST0012,0.718,3,wedding,0
DRV0025,CST0149,0.629,4,event,1
DRV0186,CST0233,0.589,3,errand,1
DRV0174,CST0176,0.949,5,errand,0
DRV0063,CST0141,0.993,5,event,1
DRV0083,CST0234,0.544,3,wedding,0
DRV0067,CST0393,0.606,3,airport,1
DRV0197,CST0442,0.799,4,long_distance,1
DRV0189,CST0205,0.787,4,errand,1
DRV0044,CST0432,0.679,4,event,1
DRV0085,CST0180,0.627,4,long_distance,1
DRV0058,CST0162,0.726,4,errand,1
DRV0184,CST0046,0.723,4,wedding,1
DRV0159,CST0254,0.749,4,wedding,1
DRV0097,CST0103,0.655,4,errand,1
DRV0124,CST0179,0.848,4,errand,1
DRV0092,CST0386,0.819,5,airport,0
DRV0082,CST0008,0.734,4,nightlife,1
DRV0079,CST0465,0.701,4,long_distance,1
DRV0143,CST0151,0.628,4,long_distance,1
DRV0101,CST0316,0.685,4,wedding,1
DRV0023,CST0046,0.863,5,wedding,1
DRV0169,CST0207,0.715,4,errand,1
DRV0087,CST0272,0.635,4,errand,1
DRV0098,CST0053,0.571,3,wedding,1
DRV0075,CST0314,0.681,4,long_distance,0
DRV0082,CST0115,0.581,3,event,1
DRV0062,CST0280,0.675,4,airport,1
DRV0070,CST0013,0.816,4,event,1
DRV0177,CST0112,0.687,4,airport,1
DRV0112,CST0331,0.878,5,airport,1
DRV0075,CST0124,0.684,4,nightlife,1
DRV0123,CST0429,0.627,4,event,1
DRV0141,CST0290,0.894,5,airport,1
DRV0132,CST0297,0.989,5,event,1
DRV0099,CST0382,0.987,5,errand,1
DRV0093,CST0411,0.887,5,errand,1
DRV0093,CST0460,0.766,4,airport,1
DRV0091,CST0039,0.726,4,wedding,1
DRV0179,CST0126,0.873,4,long_distance,1
DRV0024,CST0469,0.651,4,long_distance,1
DRV0137,CST0160,1.0,5,nightlife,1
DRV0154,CST0116,0.643,4,wedding,1
DRV0179,CST0330,0.742,4,long_distance,1
DRV0057,CST0238,0.701,4,errand,1
DRV0013,CST0235,0.682,3,long_distance,1
DRV0151,CST0223,0.646,3,nightlife,0
DRV0043,CST0011,0.771,4,long_distance,1
DRV0166,CST0029,0.57,3,errand,1
DRV0180,CST0075,0.846,4,nightlife,1
DRV0016,CST0488,0.452,3,wedding,1
DRV0064,CST0485,1.0,5,wedding,1
DRV0153,CST0251,0.999,5,event,1
DRV0034,CST0202,0.714,4,airport,1
DRV0079,CST0275,0.667,4,wedding,1
DRV0084,CST0119,0.847,4,long_distance,1
DRV0130,CST0484,0.553,4,event,1
DRV0138,CST0348,0.68,3,long_distance,1
DRV0001,CST0497,0.847,4,long_distance,1
DRV0193,CST0183,0.813,4,long_distance,1
DRV0018,CST0314,0.652,4,nightlife,1
DRV0186,CST0082,0.622,4,wedding,1
DRV0153,CST0396,1.0,5,airport,1
DRV0007,CST0332,0.727,4,event,1
DRV0084,CST0045,0.436,3,nightlife,0
DRV0146,CST0358,0.717,4,wedding,1
DRV0104,CST0195,0.78,4,wedding,1
DRV0087,CST0093,0.715,4,nightlife,1
DRV0045,CST0362,0.637,4,event,1
DRV0127,CST0046,0.773,4,airport,1
DRV0051,CST0116,0.737,4,errand,0
DRV0162,CST0041,0.488,3,errand,1
DRV0024,CST0268,0.643,4,errand,1
DRV0155,CST0031,0.942,5,long_distance,1
DRV0095,CST0048,0.518,3,airport,1
DRV0135,CST0006,0.63,3,nightlife,1
DRV0078,CST0014,0.662,3,long_distance,1
DRV0017,CST0489,0.457,3,airport,1
DRV0158,CST0255,0.899,5,airport,1
DRV0088,CST0049,0.665,4,wedding,1
DRV0153,CST0191,0.777,4,long_distance,1
DRV0112,CST0361,0.809,4,airport,1
DRV0113,CST0015,0.668,3,long_distance,1
DRV0137,CST0454,0.916,4,nightlife,1
DRV0079,CST0478,0.765,4,errand,1
DRV0174,CST0092,0.759,4,long_distance,1
DRV0025,CST0254,0.793,4,airport,1
DRV0156,CST0471,0.769,4,errand,0
DRV0168,CST0280,0.598,4,event,1
DRV0029,CST0342,0.916,4,long_distance,1
DRV0063,CST0187,0.958,5,airport,1
DRV0125,CST0096,0.446,3,event,1
DRV0015,CST0469,0.648,4,event,1
DRV0168,CST0362,0.69,3,long_distance,1
DRV0133,CST0046,0.609,4,wedding,1
DRV0134,CST0288,0.743,4,long_distance,1
DRV0133,CST0201,0.863,4,long_distance,1
DRV0072,CST0164,0.701,4,airport,1
DRV0050,CST0149,0.722,4,wedding,1
DRV0111,CST0193,0.941,5,nightlife,1
DRV0125,CST0053,0.607,3,errand,1
DRV0156,CST0199,0.695,3,errand,1
DRV0197,CST0147,0.95,5,wedding,1
DRV0135,CST0425,0.74,4,nightlife,1
DRV0022,CST0157,1.0,5,long_distance,1
DRV0146,CST0277,0.744,4,airport,1
DRV0189,CST0024,0.791,4,long_distance,1
DRV0077,CST0197,0.457,3,airport,1
DRV0137,CST0026,0.689,5,wedding,1
DRV0189,CST0260,0.779,4,long_distance,1
DRV0130,CST0189,0.563,3,wedding,1
DRV0054,CST0050,0.697,4,event,0
DRV0056,CST0364,0.716,3,errand,1
DRV0052,CST0253,0.682,4,airport,1
DRV0156,CST0007,0.867,5,nightlife,1
DRV0052,CST0460,0.66,4,wedding,1
DRV0074,CST0002,0.715,4,airport,1
DRV0084,CST0090,1.0,5,event,1
DRV0095,CST0469,0.68,4,event,1
DRV0036,CST0306,0.797,4,airport,1
DRV0066,CST0451,0.653,4,event,1
DRV0181,CST0442,0.733,4,wedding,1
DRV0167,CST0377,0.633,4,errand,1
DRV0002,CST0212,0.805,4,event,1
DRV0048,CST0418,0.354,2,event,1
DRV0002,CST0320,0.642,4,wedding,1
DRV0178,CST0392,0.686,4,event,1
DRV0176,CST0114,0.86,4,nightlife,1
DRV0029,CST0081,0.741,4,event,1
DRV0137,CST0167,0.681,4,airport,0
DRV0065,CST0489,0.619,3,wedding,1
DRV0177,CST0203,0.76,4,errand,1
DRV0072,CST0438,0.816,4,long_distance,1
DRV0194,CST0061,0.57,4,event,1
DRV0051,CST0486,0.536,3,nightlife,1
DRV0127,CST0102,0.825,4,airport,1
DRV0009,CST0240,0.653,4,event,1
DRV0058,CST0019,0.497,3,event,1
DRV0195,CST0355,0.876,4,nightlife,1
DRV0157,CST0189,0.664,4,event,1
DRV0113,CST0305,0.746,4,nightlife,1
DRV0128,CST0392,0.719,4,airport,1
DRV0185,CST0162,0.851,4,nightlife,1
DRV0039,CST0174,0.6,4,errand,1
DRV0089,CST0236,0.64,3,airport,1
DRV0014,CST0200,0.864,4,event,1
DRV0074,CST0258,0.653,4,nightlife,1
DRV0160,CST0099,0.972,5,errand,1
DRV0112,CST0012,0.726,4,event,1
DRV0062,CST0308,0.926,5,long_distance,1
DRV0041,CST0073,0.799,4,long_distance,0
DRV0014,CST0057,0.733,4,wedding,1
DRV0132,CST0273,0.629,3,nightlife,1
DRV0043,CST0370,0.72,4,errand,1
DRV0036,CST0461,0.907,4,nightlife,1
DRV0001,CST0195,0.808,4,nightlife,1
DRV0099,CST0393,0.579,3,long_distance,1
DRV0057,CST0390,0.7,4,wedding,1
DRV0139,CST0037,0.761,4,nightlife,1
DRV0121,CST0479,0.583,4,long_distance,1
DRV0072,CST0351,0.514,4,long_distance,1
DRV0191,CST0121,0.6,3,wedding,1
DRV0064,CST0176,0.911,4,wedding,1
DRV0039,CST0232,0.635,3,long_distance,1
DRV0057,CST0073,0.793,5,errand,1
DRV0044,CST0493,0.915,5,event,0
DRV0041,CST0188,1.0,5,wedding,1
DRV0076,CST0073,0.837,4,nightlife,1
DRV0181,CST0450,0.713,4,long_distance,1
DRV0102,CST0064,0.647,4,wedding,1
DRV0103,CST0215,0.679,4,event,1
DRV0115,CST0227,0.897,5,event,1
DRV0086,CST0166,0.621,4,wedding,1
DRV0185,CST0271,0.779,4,airport,1
DRV0182,CST0097,0.815,5,long_distance,1
DRV0186,CST0337,0.571,3,long_distance,1
DRV0118,CST0280,0.655,4,event,1
DRV0078,CST0109,0.658,3,event,1
DRV0027,CST0277,0.681,4,wedding,1
DRV0198,CST0445,0.739,4,long_distance,1
DRV0051,CST0111,0.862,4,errand,1
DRV0040,CST0337,0.603,4,event,0
DRV0110,CST0092,0.829,4,event,1
DRV0052,CST0197,0.5,3,long_distance,1
DRV0069,CST0381,0.918,4,wedding,1
DRV0039,CST0328,0.803,4,event,1
DRV0050,CST0077,0.864,4,event,1
DRV0062,CST0444,0.797,4,wedding,1
DRV0124,CST0161,0.908,5,long_distance,0
DRV0156,CST0271,0.461,3,wedding,1
DRV0009,CST0346,0.624,4,nightlife,1
DRV0021,CST0010,0.855,4,nightlife,1
DRV0013,CST0169,0.584,3,nightlife,1
DRV0091,CST0103,0.883,5,wedding,1
DRV0054,CST0157,0.864,4,nightlife,1
DRV0080,CST0298,0.806,4,event,1
DRV0180,CST0089,0.785,4,errand,1
DRV0143,CST0081,0.91,5,airport,1
DRV0030,CST0272,0.387,2,long_distance,1
DRV0143,CST0282,0.836,4,wedding,1
DRV0071,CST0353,0.611,4,airport,0
DRV0169,CST0484,0.459,3,airport,1
DRV0024,CST0386,0.695,3,nightlife,1
DRV0097,CST0242,0.566,3,event,1
DRV0196,CST0010,0.767,4,long_distance,1
DRV0092,CST0476,0.691,4,event,1
DRV0046,CST0229,0.683,3,nightlife,0
DRV0171,CST0290,0.516,3,errand,1
DRV0021,CST0453,0.626,3,errand,1
DRV0034,CST0319,0.647,4,errand,1
DRV0038,CST0056,0.662,4,wedding,1
DRV0162,CST0164,0.799,4,errand,1
DRV0021,CST0181,0.727,4,long_distance,0
DRV0126,CST0008,0.81,4,long_distance,1
DRV0106,CST0086,0.669,4,errand,1
DRV0049,CST0262,0.613,4,errand,0
DRV0006,CST0250,0.744,4,errand,1
DRV0013,CST0332,0.768,4,airport,1
DRV0067,CST0229,0.619,4,event,1
DRV0069,CST0383,0.848,4,wedding,1
DRV0020,CST0170,0.735,4,long_distance,1
DRV0159,CST0005,0.588,4,wedding,1
DRV0077,CST0194,0.839,4,airport,1
DRV0097,CST0198,0.537,3,nightlife,1
DRV0069,CST0356,0.699,4,event,1
DRV0131,CST0437,0.734,4,event,1
DRV0087,CST0067,0.653,4,errand,1
DRV0141,CST0098,0.89,5,event,1
DRV0021,CST0467,0.672,4,event,1
DRV0021,CST0412,0.681,4,wedding,1
DRV0130,CST0458,0.665,4,nightlife,1
DRV0032,CST0412,0.552,3,nightlife,1
DRV0045,CST0191,0.732,4,nightlife,1
DRV0060,CST0398,0.706,3,nightlife,1
DRV0002,CST0370,0.935,5,nightlife,1
DRV0087,CST0445,0.674,3,long_distance,1
DRV0149,CST0320,0.496,3,event,1
DRV0084,CST0402,0.806,4,wedding,1
DRV0031,CST0028,0.988,5,wedding,1
DRV0190,CST0474,0.733,4,nightlife,1
DRV0183,CST0487,0.521,3,nightlife,1
DRV0175,CST0119,0.646,4,airport,1
DRV0020,CST0198,0.738,4,errand,1
DRV0049,CST0243,0.497,3,airport,1
DRV0126,CST0309,0.61,3,wedding,1
DRV0073,CST0374,0.688,4,wedding,1
DRV0015,CST0226,1.0,5,airport,1
DRV0020,CST0090,0.779,4,airport,1
DRV0138,CST0294,0.869,4,airport,1
DRV0179,CST0389,0.589,3,nightlife,1
DRV0082,CST0387,0.599,3,airport,1
DRV0162,CST0428,0.834,4,long_distance,1
DRV0105,CST0259,0.952,5,wedding,1
DRV0109,CST0128,0.703,4,errand,1
DRV0135,CST0003,0.758,4,wedding,1
DRV0174,CST0128,0.909,4,errand,1
DRV0016,CST0031,0.696,4,nightlife,1
DRV0187,CST0030,0.681,3,long_distance,1
DRV0110,CST0040,0.598,4,wedding,1
DRV0183,CST0228,0.879,4,nightlife,0
DRV0172,CST0045,0.675,3,errand,1
DRV0092,CST0357,0.7,4,wedding,1
DRV0016,CST0291,0.954,4,errand,1
DRV0081,CST0230,0.733,4,errand,1
DRV0122,CST0189,0.838,5,event,1
DRV0125,CST0160,0.687,4,long_distance,0
DRV0048,CST0116,0.455,3,long_distance,1
DRV0176,CST0180,0.712,4,event,1
DRV0118,CST0166,0.581,3,event,1
DRV0118,CST0231,0.71,4,airport,1
DRV0192,CST0197,0.882,5,event,0
DRV0035,CST0403,0.734,4,errand,1
DRV0161,CST0076,0.909,5,event,1
DRV0111,CST0405,0.623,3,wedding,1
DRV0038,CST0303,0.505,3,airport,1
DRV0004,CST0200,0.835,4,event,1
DRV0086,CST0101,0.462,3,nightlife,1
DRV0040,CST0155,0.829,4,long_distance,1
DRV0048,CST0249,0.45,2,long_distance,1
DRV0110,CST0222,0.659,4,airport,1
DRV0170,CST0030,0.967,4,errand,0
DRV0017,CST0487,0.503,3,errand,1
DRV0155,CST0148,0.765,4,airport,1
DRV0126,CST0411,0.924,4,airport,1
DRV0003,CST0489,0.492,3,errand,1
DRV0086,CST0322,0.628,3,errand,1
DRV0109,CST0313,0.691,4,nightlife,1
DRV0135,CST0144,0.638,3,errand,1
DRV0176,CST0442,0.793,4,airport,1
DRV0121,CST0032,0.842,5,nightlife,1
DRV0106,CST0126,0.679,4,airport,0
DRV0176,CST0119,0.796,4,errand,1
DRV0121,CST0402,0.691,4,errand,1
DRV0147,CST0406,0.73,4,errand,1
DRV0032,CST0494,0.82,4,errand,1
DRV0146,CST0497,0.49,3,airport,1
DRV0156,CST0121,0.639,4,airport,1
DRV0120,CST0455,0.582,3,nightlife,1
DRV0024,CST0196,0.792,3,airport,1
DRV0020,CST0270,1.0,5,event,1
DRV0186,CST0136,0.649,3,nightlife,1
DRV0199,CST0098,0.782,4,errand,1
DRV0093,CST0434,0.811,4,nightlife,1
DRV0057,CST0324,0.738,4,nightlife,1
DRV0158,CST0247,0.885,4,long_distance,1
DRV0069,CST0489,0.663,4,errand,1
DRV0080,CST0309,0.486,3,long_distance,1
DRV0165,CST0096,0.356,2,long_distance,1
DRV0075,CST0375,0.64,4,nightlife,1
DRV0049,CST0268,0.66,4,long_distance,1
DRV0096,CST0216,0.492,3,wedding,1
DRV0002,CST0152,0.908,5,errand,1
DRV0075,CST0012,0.923,5,nightlife,1
DRV0195,CST0215,0.804,4,nightlife,1
DRV0198,CST0465,0.342,3,airport,1
DRV0097,CST0284,0.619,4,airport,1
DRV0194,CST0160,0.753,4,nightlife,0
DRV0116,CST0141,0.597,4,airport,1
DRV0116,CST0145,0.802,4,airport,1
DRV0082,CST0489,0.594,3,nightlife,1
DRV0083,CST0282,0.65,4,event,1
DRV0080,CST0425,0.757,4,wedding,1
DRV0006,CST0321,0.6,4,event,1
DRV0101,CST0091,0.959,5,errand,1
DRV0194,CST0017,0.644,4,wedding,1
DRV0144,CST0387,0.515,3,long_distance,1
DRV0130,CST0028,0.838,4,wedding,1
DRV0033,CST0254,0.628,4,nightlife,1
DRV0035,CST0077,0.659,4,nightlife,1
DRV0182,CST0120,0.612,3,nightlife,1
DRV0091,CST0173,0.474,3,nightlife,1
DRV0192,CST0035,0.61,4,event,1
DRV0015,CST0268,0.69,4,event,1
DRV0101,CST0355,1.0,5,airport,1
DRV0022,CST0416,0.821,4,airport,1
DRV0029,CST0390,0.823,4,errand,1
DRV0014,CST0330,0.763,4,wedding,1
DRV0013,CST0329,0.704,4,wedding,1
DRV0010,CST0021,0.732,4,airport,1
DRV0039,CST0488,0.653,4,airport,1
DRV0082,CST0198,0.672,4,wedding,1
DRV0004,CST0261,0.745,4,errand,1
DRV0171,CST0365,0.502,3,wedding,1
DRV0017,CST0020,0.625,3,airport,1
DRV0053,CST0117,0.765,4,long_distance,1
DRV0089,CST0359,0.694,4,nightlife,1
DRV0094,CST0260,0.615,4,airport,1
DRV0038,CST0274,0.489,3,nightlife,1
DRV0190,CST0318,0.716,4,errand,1
DRV0095,CST0261,0.489,3,event,1
DRV0051,CST0386,0.572,3,long_distance,1
DRV0050,CST0167,0.748,4,errand,1
DRV0166,CST0146,0.654,4,event,1
DRV0154,CST0495,0.647,4,wedding,1
DRV0197,CST0207,0.846,5,airport,1
DRV0010,CST0198,0.641,3,nightlife,1
DRV0052,CST0102,0.736,4,long_distance,1
DRV0076,CST0426,0.752,4,wedding,1
DRV0151,CST0418,0.757,4,errand,1
DRV0013,CST0331,0.845,4,wedding,1
DRV0064,CST0111,0.895,4,long_distance,1
DRV0003,CST0110,0.483,3,airport,1
DRV0052,CST0255,0.928,5,wedding,1
DRV0083,CST0234,0.628,4,event,1
DRV0042,CST0471,0.548,3,event,1
DRV0152,CST0146,0.683,4,wedding,1
DRV0063,CST0039,0.816,4,long_distance,1
DRV0000,CST0436,0.676,4,nightlife,1
DRV0002,CST0484,0.783,4,errand,0
DRV0077,CST0227,0.647,4,event,1
DRV0040,CST0049,0.459,3,nightlife,1
DRV0165,CST0097,0.575,3,event,1
DRV0095,CST0038,0.729,4,errand,1
DRV0005,CST0152,1.0,5,nightlife,1
DRV0077,CST0072,0.422,2,errand,1
DRV0052,CST0061,0.915,5,wedding,1
DRV0174,CST0405,0.921,5,nightlife,1
DRV0121,CST0089,0.769,4,nightlife,1
DRV0185,CST0120,0.583,3,event,1
DRV0148,CST0355,0.84,4,long_distance,1
DRV0005,CST0359,0.92,5,long_distance,1
DRV0187,CST0354,0.624,3,airport,1
DRV0101,CST0347,0.684,4,event,1
DRV0127,CST0221,0.983,4,event,1
DRV0003,CST0295,0.599,3,nightlife,1
DRV0197,CST0448,0.595,3,errand,1
DRV0184,CST0245,0.675,4,airport,1
DRV0006,CST0343,0.765,4,errand,0
DRV0048,CST0120,0.606,3,wedding,1
DRV0000,CST0332,0.76,4,nightlife,1
DRV0111,CST0286,0.85,4,wedding,1
DRV0059,CST0366,0.758,4,wedding,1
DRV0093,CST0045,0.787,4,long_distance,1
DRV0120,CST0278,0.61,3,airport,1
DRV0095,CST0371,0.844,4,long_distance,1
DRV0082,CST0376,0.65,4,wedding,1
DRV0044,CST0297,0.713,4,event,1
DRV0088,CST0392,0.724,4,errand,1
DRV0172,CST0384,0.654,3,event,1
DRV0104,CST0184,0.633,3,event,1
DRV0064,CST0453,0.551,3,airport,1
DRV0091,CST0330,0.416,2,event,1
DRV0138,CST0441,0.788,4,wedding,1
DRV0010,CST0175,0.951,5,long_distance,1
DRV0160,CST0074,0.694,4,long_distance,1
DRV0161,CST0425,0.601,4,wedding,1
DRV0146,CST0071,0.57,4,airport,1
DRV0101,CST0041,0.772,4,event,1
DRV0128,CST0278,0.913,5,nightlife,1
DRV0147,CST0002,0.591,3,errand,0
DRV0170,CST0482,0.599,3,airport,1
DRV0175,CST0363,0.289,2,errand,1
DRV0083,CST0374,0.443,3,errand,1
DRV0101,CST0267,1.0,5,wedding,1
DRV0056,CST0295,0.656,3,errand,1
DRV0176,CST0384,0.686,4,nightlife,1
DRV0164,CST0232,0.917,5,airport,1
DRV0192,CST0096,0.83,4,wedding,1
DRV0129,CST0409,0.81,4,nightlife,1
DRV0018,CST0355,0.872,4,errand,1
DRV0103,CST0155,0.839,4,airport,1
DRV0024,CST0487,0.624,4,airport,1
DRV0007,CST0151,0.668,4,nightlife,1
DRV0198,CST0348,0.611,4,nightlife,1
DRV0115,CST0486,0.725,4,nightlife,1
DRV0091,CST0338,0.703,4,event,1
DRV0152,CST0153,0.564,3,errand,1
DRV0053,CST0155,0.604,3,event,1
DRV0122,CST0325,0.73,4,long_distance,1
DRV0173,CST0251,0.647,4,nightlife,1
DRV0089,CST0015,0.961,5,errand,1
DRV0098,CST0385,0.575,3,long_distance,1
DRV0108,CST0352,0.968,5,long_distance,1
DRV0089,CST0485,0.696,4,wedding,1
DRV0006,CST0194,0.943,5,nightlife,0
DRV0194,CST0463,0.588,3,nightlife,1
DRV0139,CST0047,0.991,5,nightlife,1
DRV0183,CST0323,0.6,3,nightlife,1
DRV0191,CST0172,0.71,4,airport,1
DRV0120,CST0017,0.649,3,errand,1
DRV0198,CST0360,0.497,3,event,1
DRV0105,CST0048,0.547,3,nightlife,1
DRV0151,CST0441,0.786,4,wedding,1
DRV0129,CST0227,0.665,4,nightlife,1
DRV0118,CST0140,0.736,4,wedding,1
DRV0137,CST0334,0.973,5,wedding,1
DRV0149,CST0060,0.676,4,wedding,1
DRV0044,CST0461,0.87,5,event,1
DRV0041,CST0020,0.624,3,errand,1
DRV0109,CST0056,0.656,4,wedding,1
DRV0019,CST0101,0.48,3,event,1
DRV0001,CST0198,0.619,3,wedding,1
DRV0045,CST0395,0.964,5,event,1
DRV0046,CST0114,0.947,5,errand,1
DRV0149,CST0432,0.579,3,event,1
DRV0113,CST0413,0.614,4,wedding,0
DRV0029,CST0051,0.777,4,airport,1
DRV0189,CST0484,0.603,3,long_distance,1
DRV0112,CST0254,0.755,4,errand,1
DRV0110,CST0010,0.698,4,wedding,1
DRV0177,CST0188,0.574,4,wedding,1
DRV0107,CST0242,0.656,3,nightlife,1
DRV0142,CST0359,0.477,3,event,1
DRV0022,CST0134,0.913,5,wedding,1
DRV0102,CST0259,0.762,4,airport,1
DRV0035,CST0061,0.74,4,nightlife,1
DRV0146,CST0095,0.62,3,wedding,1
DRV0168,CST0279,0.575,3,errand,1
DRV0122,CST0034,0.563,3,wedding,1
DRV0105,CST0059,0.671,3,long_distance,1
DRV0051,CST0075,0.541,4,errand,1
DRV0179,CST0200,0.923,5,nightlife,1
DRV0130,CST0403,0.758,4,nightlife,1
DRV0170,CST0136,0.847,4,long_distance,1
DRV0077,CST0450,0.625,3,airport,1
DRV0062,CST0440,0.574,4,event,1
DRV0048,CST0339,0.72,4,event,1
DRV0054,CST0050,0.689,4,airport,1
DRV0162,CST0321,0.791,4,long_distance,1
DRV0018,CST0074,0.609,3,wedding,1
DRV0130,CST0074,0.929,5,nightlife,1
DRV0018,CST0289,0.693,3,airport,1
DRV0192,CST0211,0.77,4,wedding,1
DRV0057,CST0423,0.888,4,errand,1
DRV0192,CST0221,0.834,4,nightlife,1
DRV0199,CST0202,0.804,4,nightlife,1
DRV0185,CST0476,0.558,4,errand,1
DRV0155,CST0428,0.708,4,airport,1
DRV0032,CST0245,0.486,3,long_distance,0
DRV0130,CST0455,0.673,4,event,1
DRV0193,CST0325,0.864,5,airport,1
DRV0133,CST0147,0.623,4,event,1
DRV0110,CST0307,0.673,4,nightlife,1
DRV0143,CST0043,0.935,5,wedding,1
DRV0037,CST0395,0.678,3,wedding,1
DRV0071,CST0201,0.707,4,errand,1
DRV0087,CST0155,0.538,3,long_distance,1
DRV0078,CST0437,0.761,4,event,1
DRV0098,CST0387,0.843,4,wedding,1
DRV0143,CST0472,0.584,3,wedding,1
DRV0169,CST0402,0.572,3,long_distance,1
DRV0086,CST0046,0.859,5,wedding,1
DRV0087,CST0272,0.601,4,long_distance,1
DRV0016,CST0128,0.766,4,wedding,1
DRV0069,CST0447,0.823,4,errand,1
DRV0058,CST0160,0.637,4,errand,1
DRV0144,CST0097,0.599,3,errand,0
DRV0049,CST0422,0.776,3,errand,1
DRV0105,CST0142,0.547,4,errand,1
DRV0171,CST0337,0.561,3,airport,1
DRV0035,CST0410,1.0,5,wedding,1
DRV0175,CST0351,0.553,3,errand,1
DRV0141,CST0164,0.797,5,airport,1
DRV0148,CST0266,0.779,4,airport,1
DRV0185,CST0448,0.887,5,errand,1
DRV0052,CST0306,0.723,4,wedding,1
DRV0046,CST0454,0.792,4,wedding,1
DRV0095,CST0125,0.614,3,event,1
DRV0069,CST0477,0.82,4,long_distance,1
DRV0087,CST0074,0.68,4,errand,1
DRV0064,CST0063,0.677,4,event,1
DRV0100,CST0001,0.616,3,nightlife,1
DRV0065,CST0475,0.74,4,event,1
DRV0140,CST0298,0.606,3,errand,1
DRV0107,CST0101,0.535,3,errand,1
DRV0109,CST0321,0.623,3,event,1
DRV0121,CST0223,0.802,4,event,1
DRV0035,CST0092,0.782,4,nightlife,1
DRV0013,CST0021,0.541,3,nightlife,1
DRV0140,CST0274,0.414,3,errand,1
DRV0024,CST0473,0.965,5,wedding,1
DRV0052,CST0020,0.824,4,wedding,1
DRV0002,CST0057,0.518,3,errand,0
DRV0184,CST0141,0.597,3,errand,1
DRV0059,CST0112,0.819,4,long_distance,1
DRV0192,CST0136,0.663,4,long_distance,1
DRV0060,CST0077,0.667,4,nightlife,1
DRV0081,CST0390,0.683,4,airport,1
DRV0098,CST0104,0.66,4,long_distance,1
DRV0041,CST0046,0.974,5,long_distance,1
DRV0069,CST0414,0.889,4,event,1
DRV0063,CST0432,0.805,4,event,1
DRV0117,CST0312,0.675,3,airport,1
DRV0056,CST0143,0.937,4,nightlife,1
DRV0171,CST0157,1.0,5,event,1
DRV0153,CST0434,0.84,4,event,1
DRV0059,CST0051,0.632,3,nightlife,1
DRV0113,CST0226,0.663,4,airport,1
DRV0098,CST0435,0.63,4,long_distance,1
DRV0005,CST0277,0.548,3,errand,1
DRV0172,CST0251,0.649,4,event,1
DRV0134,CST0175,0.707,4,errand,1
DRV0129,CST0315,0.561,3,event,1
DRV0155,CST0105,0.801,4,errand,1
DRV0019,CST0307,0.833,4,wedding,1
DRV0043,CST0403,0.758,4,event,1
DRV0080,CST0180,0.684,4,event,1
DRV0183,CST0148,0.514,3,airport,1
DRV0120,CST0491,0.593,4,nightlife,1
DRV0144,CST0124,0.466,3,wedding,1
DRV0115,CST0365,0.768,4,nightlife,1
DRV0088,CST0184,0.635,3,event,1
DRV0111,CST0370,0.779,4,event,1
DRV0022,CST0223,0.885,5,errand,1
DRV0068,CST0187,0.837,5,errand,1
DRV0043,CST0112,0.721,4,long_distance,1
DRV0153,CST0271,0.946,5,airport,1
DRV0097,CST0186,0.543,3,nightlife,1
DRV0023,CST0362,0.69,4,airport,1
DRV0178,CST0283,0.855,4,nightlife,1
DRV0134,CST0477,0.659,3,errand,1
DRV0075,CST0072,0.746,4,event,1
DRV0047,CST0117,0.809,4,event,1
DRV0133,CST0034,0.57,3,airport,1
DRV0158,CST0026,0.718,3,long_distance,1
DRV0189,CST0090,0.564,4,errand,1
DRV0108,CST0458,0.87,5,airport,1
DRV0050,CST0308,0.621,4,wedding,1
DRV0197,CST0051,0.914,4,errand,1
DRV0045,CST0273,0.795,4,nightlife,1
DRV0141,CST0389,0.679,4,errand,1
DRV0039,CST0273,0.809,4,airport,1
DRV0002,CST0166,0.665,3,airport,1
DRV0131,CST0416,0.594,3,nightlife,1
DRV0014,CST0201,0.866,4,airport,1
DRV0120,CST0079,0.833,4,airport,1
DRV0155,CST0427,0.7,3,errand,1
DRV0071,CST0236,0.579,3,airport,1
DRV0181,CST0056,0.688,3,wedding,1
DRV0163,CST0310,0.806,4,nightlife,1
DRV0096,CST0069,0.468,3,nightlife,1
DRV0135,CST0409,0.678,4,event,1
DRV0101,CST0281,0.767,5,long_distance,1
DRV0134,CST0238,0.661,4,wedding,0
DRV0090,CST0402,0.78,4,long_distance,1
