trip_id,datetime,hour,day_of_week,month,is_weekend,pickup_neighborhood,dropoff_neighborhood,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,demand_score,trip_count
GEO00208,2023-08-05 23:03:00,23,5,8,1,Midtown,Aventura,25.812507,-80.194254,25.947831,-80.131571,0.698,1
GEO00209,2023-06-30 03:36:00,3,4,6,0,South Beach,Coconut Grove,25.790481,-80.115652,25.726324,-80.236965,0.376,1
GEO00210,2023-09-04 07:54:00,7,0,9,0,South Beach,South Beach,25.789826,-80.132934,25.78454,-80.137401,0.599,1
GEO00211,2023-05-23 18:14:00,18,1,5,0,Wynwood,Little Havana,25.78477,-80.188497,25.764397,-80.226845,0.578,1
GEO00212,2023-11-11 21:41:00,21,5,11,1,Coconut Grove,Coral Gables,25.729677,-80.239588,25.734447,-80.270488,0.427,1
GEO00213,2023-12-22 08:01:00,8,4,12,0,Coconut Grove,Doral,25.730755,-80.229598,25.823934,-80.367955,0.562,1
GEO00214,2023-03-15 18:42:00,18,2,3,0,Coconut Grove,Downtown,25.726026,-80.24173,25.773504,-80.197767,0.607,1
GEO00215,2023-09-29 06:24:00,6,4,9,0,Little Havana,Downtown,25.763565,-80.231764,25.773576,-80.198212,0.346,1
GEO00216,2023-06-16 18:38:00,18,4,6,0,Coconut Grove,Coral Gables,25.728891,-80.237648,25.721919,-80.264473,0.486,1
GEO00217,2023-03-22 19:03:00,19,2,3,0,Aventura,Midtown,25.965547,-80.13578,25.808607,-80.196984,0.63,1
GEO00218,2023-08-15 13:17:00,13,1,8,0,South Beach,Doral,25.792904,-80.124353,25.835248,-80.359216,0.452,1
GEO00219,2023-06-26 13:07:00,13,0,6,0,Little Havana,Brickell,25.772001,-80.235537,25.760481,-80.176381,0.292,1
GEO00220,2023-09-07 16:42:00,16,3,9,0,Midtown,South Beach,25.808407,-80.197448,25.803729,-80.140615,0.258,1
GEO00221,2023-01-29 00:13:00,0,6,1,1,Coral Gables,Wynwood,25.738465,-80.268705,25.801039,-80.194906,0.514,1
GEO00222,2023-03-12 08:18:00,8,6,3,1,Wynwood,Little Havana,25.797494,-80.198715,25.764479,-80.227323,0.753,1
GEO00223,2023-07-14 17:45:00,17,4,7,0,Midtown,Coconut Grove,25.802285,-80.187387,25.735524,-80.235122,0.56,1
GEO00224,2023-12-09 11:04:00,11,5,12,1,Downtown,Coral Gables,25.786067,-80.196937,25.722922,-80.263301,0.435,1
GEO00225,2023-07-27 22:40:00,22,3,7,0,Little Havana,Little Havana,25.761214,-80.237423,25.76321,-80.226299,0.468,1
GEO00226,2023-01-11 10:10:00,10,2,1,0,Coconut Grove,Downtown,25.728843,-80.222977,25.779169,-80.197229,0.426,1
GEO00227,2023-12-20 11:05:00,11,2,12,0,South Beach,Little Havana,25.789763,-80.121338,25.770532,-80.225152,0.469,1
GEO00228,2023-06-23 07:21:00,7,4,6,0,Brickell,Doral,25.750832,-80.19053,25.820229,-80.341148,0.457,1
GEO00229,2023-09-29 16:12:00,16,4,9,0,South Beach,Brickell,25.795079,-80.137772,25.751686,-80.193023,0.321,1
GEO00230,2023-11-27 04:15:00,4,0,11,0,Coconut Grove,Midtown,25.750459,-80.224153,25.809274,-80.195425,0.4,1
GEO00231,2023-03-20 20:04:00,20,0,3,0,Little Havana,Brickell,25.762193,-80.233766,25.765487,-80.194641,0.444,1
GEO00232,2023-10-24 14:43:00,14,1,10,0,Wynwood,South Beach,25.800963,-80.204401,25.781819,-80.140725,0.453,1
GEO00233,2023-11-16 10:55:00,10,3,11,0,Doral,Downtown,25.831534,-80.350422,25.764391,-80.192606,0.289,1
GEO00234,2023-08-29 14:40:00,14,1,8,0,Brickell,Little Havana,25.748274,-80.188971,25.756978,-80.235788,0.194,1
GEO00235,2023-09-17 02:19:00,2,6,9,1,South Beach,Wynwood,25.800084,-80.117689,25.79999,-80.200278,0.767,1
GEO00236,2023-05-27 02:41:00,2,5,5,1,Brickell,South Beach,25.767575,-80.191702,25.796391,-80.120636,0.721,1
GEO00237,2023-01-22 14:58:00,14,6,1,1,South Beach,Midtown,25.786745,-80.13311,25.819335,-80.188719,0.626,1
GEO00238,2023-06-14 19:30:00,19,2,6,0,Midtown,Little Havana,25.80612,-80.19659,25.772936,-80.227425,0.502,1
GEO00239,2023-08-19 03:51:00,3,5,8,1,Downtown,Brickell,25.766774,-80.195835,25.74483,-80.199691,0.413,1
GEO00240,2023-09-16 20:11:00,20,5,9,1,Aventura,Aventura,25.961589,-80.143627,25.950792,-80.141669,0.504,1
GEO00241,2023-09-26 16:39:00,16,1,9,0,Little Havana,Aventura,25.765588,-80.229445,25.942079,-80.13646,0.334,1
GEO00242,2023-07-29 10:43:00,10,5,7,1,Midtown,South Beach,25.808428,-80.190993,25.800733,-80.124884,0.459,1
GEO00243,2023-11-28 10:04:00,10,1,11,0,Little Havana,Doral,25.762669,-80.231484,25.839695,-80.356211,0.345,1
GEO00244,2023-05-10 23:54:00,23,2,5,0,Midtown,Coconut Grove,25.813011,-80.19975,25.732089,-80.23071,0.584,1
GEO00245,2023-10-26 21:09:00,21,3,10,0,Coconut Grove,Wynwood,25.740033,-80.232879,25.799027,-80.198935,0.343,1
GEO00246,2023-12-06 12:08:00,12,2,12,0,Aventura,Downtown,25.950073,-80.131603,25.77983,-80.203722,0.466,1
GEO00247,2023-03-07 21:44:00,21,1,3,0,Coral Gables,Aventura,25.726168,-80.270395,25.974412,-80.154217,0.408,1
GEO00248,2023-11-27 21:27:00,21,0,11,0,Coral Gables,Midtown,25.719535,-80.261507,25.814036,-80.19881,0.358,1
GEO00249,2023-04-20 10:49:00,10,3,4,0,Coconut Grove,Brickell,25.720407,-80.24093,25.7627,-80.191664,0.285,1
GEO00250,2023-03-12 04:04:00,4,6,3,1,Little Havana,Downtown,25.77114,-80.227987,25.771982,-80.205605,0.52,1
GEO00251,2023-09-27 01:42:00,1,2,9,0,South Beach,Brickell,25.784502,-80.128526,25.763495,-80.201495,0.695,1
GEO00252,2023-07-12 04:10:00,4,2,7,0,Little Havana,Midtown,25.774103,-80.227067,25.813848,-80.195948,0.387,1
GEO00253,2023-11-16 05:46:00,5,3,11,0,Coconut Grove,Doral,25.726772,-80.247727,25.816894,-80.346245,0.34,1
GEO00254,2023-05-02 14:39:00,14,1,5,0,Doral,Brickell,25.810711,-80.344236,25.758219,-80.190471,0.387,1
GEO00255,2023-06-08 15:57:00,15,3,6,0,Aventura,Wynwood,25.95815,-80.132316,25.802692,-80.197987,0.433,1
GEO00256,2023-10-20 14:29:00,14,4,10,0,Coral Gables,Doral,25.723285,-80.259951,25.828336,-80.360413,0.33,1
GEO00257,2023-08-03 05:52:00,5,3,8,0,Little Havana,Coral Gables,25.763835,-80.230183,25.724079,-80.255448,0.342,1
GEO00258,2023-05-09 01:41:00,1,1,5,0,Midtown,Brickell,25.810214,-80.200254,25.757723,-80.195827,0.461,1
GEO00259,2023-09-22 03:18:00,3,4,9,0,Little Havana,Wynwood,25.76581,-80.227342,25.802065,-80.193236,0.229,1
GEO00260,2023-09-20 04:53:00,4,2,9,0,Coconut Grove,South Beach,25.738398,-80.235978,25.783166,-80.145475,0.309,1
GEO00261,2023-08-19 11:59:00,11,5,8,1,Little Havana,Coral Gables,25.775954,-80.219372,25.724296,-80.274744,0.469,1
GEO00262,2023-09-15 11:15:00,11,4,9,0,South Beach,South Beach,25.784572,-80.143754,25.790089,-80.119127,0.413,1
GEO00263,2023-06-13 03:53:00,3,1,6,0,Aventura,Midtown,25.959794,-80.141992,25.812097,-80.191884,0.345,1
GEO00264,2023-03-16 04:02:00,4,3,3,0,Midtown,Midtown,25.809761,-80.193026,25.811164,-80.202982,0.334,1
GEO00265,2023-12-28 15:28:00,15,3,12,0,Coral Gables,Doral,25.724412,-80.271978,25.830297,-80.356236,0.26,1
GEO00266,2023-11-08 16:27:00,16,2,11,0,South Beach,South Beach,25.796564,-80.114263,25.787948,-80.1349,0.313,1
GEO00267,2023-01-25 07:26:00,7,2,1,0,Aventura,Little Havana,25.956635,-80.147518,25.772365,-80.228597,0.533,1
GEO00268,2023-02-02 03:53:00,3,3,2,0,Downtown,Midtown,25.781186,-80.183706,25.800923,-80.198697,0.443,1
GEO00269,2023-09-21 18:15:00,18,3,9,0,Brickell,Coral Gables,25.757747,-80.198722,25.714739,-80.277197,0.545,1
GEO00270,2023-10-20 13:11:00,13,4,10,0,Coconut Grove,Coconut Grove,25.73158,-80.239944,25.73025,-80.24283,0.375,1
GEO00271,2023-02-04 16:34:00,16,5,2,1,Aventura,Downtown,25.959001,-80.149329,25.780798,-80.204915,0.488,1
GEO00272,2023-10-11 00:24:00,0,2,10,0,Coral Gables,Wynwood,25.725249,-80.257868,25.792451,-80.204452,0.458,1
GEO00273,2023-07-11 08:47:00,8,1,7,0,Aventura,Aventura,25.951616,-80.147021,25.938414,-80.137957,0.53,1
GEO00274,2023-06-26 07:46:00,7,0,6,0,Brickell,South Beach,25.758872,-80.189575,25.79351,-80.125618,0.639,1
GEO00275,2023-06-20 04:02:00,4,1,6,0,Midtown,Doral,25.818977,-80.191683,25.826882,-80.357528,0.364,1
GEO00276,2023-11-26 05:53:00,5,6,11,1,Aventura,Downtown,25.96247,-80.131028,25.771552,-80.204176,0.453,1
GEO00277,2023-11-20 05:51:00,5,0,11,0,Midtown,South Beach,25.813026,-80.196903,25.790201,-80.125277,0.385,1
GEO00278,2023-01-19 09:12:00,9,3,1,0,Aventura,Doral,25.952744,-80.152788,25.821333,-80.355958,0.498,1
GEO00279,2023-01-22 10:59:00,10,6,1,1,Doral,South Beach,25.823413,-80.361794,25.790298,-80.133814,0.431,1
GEO00280,2023-10-06 15:16:00,15,4,10,0,Brickell,Brickell,25.76698,-80.199367,25.770737,-80.189309,0.402,1
GEO00281,2023-01-25 20:21:00,20,2,1,0,Downtown,Coconut Grove,25.775574,-80.198897,25.738877,-80.247062,0.412,1
GEO00282,2023-07-24 23:28:00,23,0,7,0,Wynwood,Doral,25.800419,-80.200842,25.811455,-80.352719,0.613,1
GEO00283,2023-04-06 15:44:00,15,3,4,0,Brickell,Aventura,25.758985,-80.191358,25.955409,-80.150078,0.356,1
GEO00284,2023-02-12 23:27:00,23,6,2,1,Midtown,Brickell,25.80679,-80.199238,25.754505,-80.19197,0.706,1
GEO00285,2023-04-03 17:18:00,17,0,4,0,Coral Gables,South Beach,25.72878,-80.270128,25.79745,-80.118228,0.616,1
GEO00286,2023-12-05 09:19:00,9,1,12,0,Brickell,Midtown,25.759824,-80.188686,25.814073,-80.205477,0.582,1
GEO00287,2023-06-30 19:27:00,19,4,6,0,Little Havana,Coconut Grove,25.765965,-80.226279,25.728629,-80.241585,0.647,1
GEO00288,2023-01-30 02:42:00,2,0,1,0,Little Havana,Downtown,25.762762,-80.228339,25.770854,-80.202161,0.553,1
GEO00289,2023-12-14 05:01:00,5,3,12,0,South Beach,Coral Gables,25.784129,-80.124827,25.720238,-80.273533,0.528,1
GEO00290,2023-07-07 11:24:00,11,4,7,0,Midtown,Brickell,25.810087,-80.198786,25.758489,-80.193899,0.349,1
GEO00291,2023-03-20 21:28:00,21,0,3,0,Midtown,Aventura,25.809775,-80.191845,25.958294,-80.146328,0.406,1
GEO00292,2023-09-29 11:25:00,11,4,9,0,Brickell,Coconut Grove,25.759658,-80.198866,25.742239,-80.232132,0.299,1
GEO00293,2023-04-06 15:33:00,15,3,4,0,Brickell,South Beach,25.768431,-80.185009,25.791527,-80.126459,0.285,1
GEO00294,2023-05-14 22:28:00,22,6,5,1,Downtown,Coral Gables,25.780982,-80.199135,25.719613,-80.271655,0.576,1
GEO00295,2023-02-07 14:11:00,14,1,2,0,Coconut Grove,Doral,25.732497,-80.231824,25.825874,-80.355479,0.361,1
GEO00296,2023-02-14 21:54:00,21,1,2,0,Coral Gables,South Beach,25.722559,-80.266365,25.795271,-80.112781,0.409,1
GEO00297,2023-12-30 02:35:00,2,5,12,1,Wynwood,Coconut Grove,25.799686,-80.199876,25.733259,-80.243163,0.807,1
GEO00298,2023-07-05 16:14:00,16,2,7,0,Downtown,Doral,25.777904,-80.19231,25.823171,-80.35922,0.285,1
GEO00299,2023-09-10 00:23:00,0,6,9,1,South Beach,Little Havana,25.787648,-80.132724,25.767256,-80.229137,0.897,1
GEO00300,2023-10-10 04:39:00,4,1,10,0,Aventura,Downtown,25.958714,-80.142845,25.777707,-80.203174,0.377,1
GEO00301,2023-09-03 16:26:00,16,6,9,1,Wynwood,Downtown,25.804923,-80.201964,25.775645,-80.19745,0.54,1
GEO00302,2023-06-12 20:04:00,20,0,6,0,Wynwood,Little Havana,25.798915,-80.200525,25.766389,-80.229548,0.302,1
GEO00303,2023-06-26 04:56:00,4,0,6,0,Wynwood,Coral Gables,25.804042,-80.19618,25.72633,-80.271535,0.299,1
GEO00304,2023-10-28 05:49:00,5,5,10,1,Little Havana,Coconut Grove,25.759886,-80.228301,25.737376,-80.240254,0.493,1
GEO00305,2023-01-29 03:33:00,3,6,1,1,Wynwood,Downtown,25.800112,-80.200661,25.769724,-80.198105,0.609,1
GEO00306,2023-06-15 22:14:00,22,3,6,0,Aventura,Midtown,25.960559,-80.130019,25.814284,-80.193691,0.529,1
GEO00307,2023-05-26 02:16:00,2,4,5,0,Midtown,Brickell,25.805157,-80.190865,25.754768,-80.196162,0.419,1
GEO00308,2023-11-11 17:05:00,17,5,11,1,Wynwood,Aventura,25.795582,-80.202095,25.943165,-80.134979,0.69,1
GEO00309,2023-03-20 05:42:00,5,0,3,0,Doral,Little Havana,25.823518,-80.359911,25.758191,-80.221779,0.351,1
GEO00310,2023-01-22 00:05:00,0,6,1,1,Wynwood,Midtown,25.798134,-80.199295,25.813149,-80.194482,0.85,1
GEO00311,2023-10-23 08:41:00,8,0,10,0,Brickell,South Beach,25.765184,-80.188854,25.797818,-80.126339,0.416,1
GEO00312,2023-11-18 17:18:00,17,5,11,1,Little Havana,Downtown,25.774342,-80.232106,25.774718,-80.207788,0.592,1
GEO00313,2023-12-17 12:19:00,12,6,12,1,Coral Gables,Aventura,25.718384,-80.262807,25.953935,-80.134076,0.468,1
GEO00314,2023-06-24 19:09:00,19,5,6,1,Downtown,Doral,25.775031,-80.191892,25.822176,-80.343775,0.583,1
GEO00315,2023-06-26 12:08:00,12,0,6,0,Aventura,Midtown,25.951318,-80.138489,25.808999,-80.192049,0.296,1
GEO00316,2023-02-24 10:15:00,10,4,2,0,Downtown,South Beach,25.775222,-80.20344,25.792476,-80.137166,0.547,1
GEO00317,2023-02-19 01:18:00,1,6,2,1,South Beach,Doral,25.783953,-80.134682,25.824383,-80.356004,0.876,1
GEO00318,2023-08-03 07:55:00,7,3,8,0,Downtown,Aventura,25.77231,-80.200825,25.960951,-80.143884,0.479,1
GEO00319,2023-06-10 06:48:00,6,5,6,1,South Beach,South Beach,25.778066,-80.138407,25.790766,-80.143902,0.459,1
GEO00320,2023-08-28 15:56:00,15,0,8,0,Little Havana,Coconut Grove,25.772876,-80.233492,25.719317,-80.225797,0.382,1
GEO00321,2023-07-21 16:29:00,16,4,7,0,Downtown,Coconut Grove,25.770606,-80.194586,25.727452,-80.249079,0.329,1
GEO00322,2023-01-26 09:31:00,9,3,1,0,Coral Gables,Aventura,25.713293,-80.267901,25.957172,-80.147165,0.531,1
GEO00323,2023-12-11 15:18:00,15,0,12,0,Coconut Grove,Doral,25.725427,-80.240203,25.818033,-80.345569,0.37,1
GEO00324,2023-07-26 11:02:00,11,2,7,0,Little Havana,Little Havana,25.764938,-80.226747,25.771062,-80.230423,0.375,1
GEO00325,2023-04-10 11:35:00,11,0,4,0,Coconut Grove,Brickell,25.720646,-80.230408,25.756029,-80.194552,0.345,1
GEO00326,2023-08-19 17:17:00,17,5,8,1,South Beach,Little Havana,25.782062,-80.124968,25.764369,-80.225327,0.619,1
GEO00327,2023-11-09 03:08:00,3,3,11,0,Downtown,Brickell,25.782435,-80.19159,25.757156,-80.195693,0.392,1
GEO00328,2023-03-15 06:38:00,6,2,3,0,Midtown,Wynwood,25.817629,-80.200744,25.799551,-80.202551,0.381,1
GEO00329,2023-06-20 15:33:00,15,1,6,0,Little Havana,Aventura,25.762874,-80.235703,25.95874,-80.144614,0.357,1
GEO00330,2023-09-21 04:20:00,4,3,9,0,South Beach,Wynwood,25.797898,-80.136467,25.802052,-80.199519,0.342,1
GEO00331,2023-11-12 23:53:00,23,6,11,1,Wynwood,South Beach,25.793097,-80.201175,25.788339,-80.128742,0.724,1
GEO00332,2023-09-30 15:45:00,15,5,9,1,South Beach,Coral Gables,25.789569,-80.116655,25.72507,-80.268247,0.511,1
GEO00333,2023-06-19 21:07:00,21,0,6,0,Doral,Coconut Grove,25.822517,-80.342856,25.734983,-80.237405,0.434,1
GEO00334,2023-12-19 20:01:00,20,1,12,0,South Beach,Aventura,25.792425,-80.124722,25.942772,-80.137157,0.386,1
GEO00335,2023-01-27 18:30:00,18,4,1,0,Downtown,Coconut Grove,25.771868,-80.201673,25.734868,-80.240295,0.516,1
GEO00336,2023-07-14 04:52:00,4,4,7,0,Aventura,Doral,25.957389,-80.129256,25.835523,-80.357234,0.368,1
GEO00337,2023-12-25 03:12:00,3,0,12,0,Little Havana,Little Havana,25.772502,-80.225862,25.765783,-80.219004,0.467,1
GEO00338,2023-11-10 15:55:00,15,4,11,0,Downtown,Doral,25.770326,-80.19178,25.827116,-80.336807,0.397,1
GEO00339,2023-12-06 15:33:00,15,2,12,0,Coral Gables,South Beach,25.715991,-80.287474,25.796065,-80.129034,0.401,1
GEO00340,2023-12-13 23:43:00,23,2,12,0,Little Havana,Aventura,25.761825,-80.231263,25.957149,-80.124564,0.516,1
GEO00341,2023-10-13 09:14:00,9,4,10,0,Midtown,Midtown,25.800945,-80.196681,25.810443,-80.193233,0.479,1
GEO00342,2023-12-27 06:44:00,6,2,12,0,Aventura,Aventura,25.954699,-80.136934,25.950138,-80.1315,0.422,1
GEO00343,2023-05-21 09:07:00,9,6,5,1,Little Havana,Aventura,25.769846,-80.221853,25.951076,-80.131806,0.573,1
GEO00344,2023-06-26 04:18:00,4,0,6,0,Aventura,Downtown,25.942094,-80.143806,25.767,-80.201087,0.352,1
GEO00345,2023-02-10 11:59:00,11,4,2,0,South Beach,Aventura,25.79215,-80.128384,25.960013,-80.141847,0.446,1
GEO00346,2023-09-03 06:12:00,6,6,9,1,Brickell,Coral Gables,25.754874,-80.185671,25.716239,-80.265666,0.46,1
GEO00347,2023-02-25 19:47:00,19,5,2,1,Coconut Grove,Midtown,25.736131,-80.227705,25.80961,-80.193689,0.743,1
GEO00348,2023-12-09 16:14:00,16,5,12,1,Downtown,South Beach,25.770335,-80.203005,25.79305,-80.121068,0.298,1
GEO00349,2023-10-09 05:26:00,5,0,10,0,Downtown,Doral,25.7766,-80.198297,25.806544,-80.357797,0.394,1
GEO00350,2023-05-28 10:18:00,10,6,5,1,Downtown,Doral,25.760402,-80.208762,25.817163,-80.357734,0.464,1
GEO00351,2023-01-20 05:26:00,5,4,1,0,Midtown,Midtown,25.806373,-80.199028,25.810191,-80.197257,0.315,1
GEO00352,2023-01-19 12:50:00,12,3,1,0,Doral,Aventura,25.819057,-80.352183,25.959984,-80.139088,0.381,1
GEO00353,2023-05-29 01:00:00,1,0,5,0,Midtown,Brickell,25.812027,-80.194652,25.752683,-80.18666,0.58,1
GEO00354,2023-08-21 20:34:00,20,0,8,0,Midtown,Little Havana,25.808208,-80.199859,25.755017,-80.230599,0.357,1
GEO00355,2023-03-10 16:29:00,16,4,3,0,Brickell,South Beach,25.759494,-80.18398,25.791494,-80.129454,0.431,1
GEO00356,2023-01-08 23:21:00,23,6,1,1,Downtown,South Beach,25.765524,-80.200569,25.797659,-80.13487,0.572,1
GEO00357,2023-03-31 19:54:00,19,4,3,0,Downtown,Aventura,25.771347,-80.197535,25.948061,-80.142788,0.574,1
GEO00358,2023-03-13 15:20:00,15,0,3,0,Downtown,Midtown,25.776921,-80.193806,25.817651,-80.203695,0.427,1
GEO00359,2023-10-26 23:36:00,23,3,10,0,South Beach,Wynwood,25.792572,-80.139475,25.797319,-80.1939,0.737,1
GEO00360,2023-02-01 21:07:00,21,2,2,0,Downtown,Wynwood,25.768529,-80.191712,25.795877,-80.197625,0.439,1
GEO00361,2023-12-27 09:44:00,9,2,12,0,Wynwood,South Beach,25.802767,-80.198233,25.787315,-80.125591,0.531,1
GEO00362,2023-03-20 14:47:00,14,0,3,0,Wynwood,South Beach,25.800038,-80.198356,25.785301,-80.136674,0.477,1
GEO00363,2023-10-03 21:52:00,21,1,10,0,Little Havana,Aventura,25.764175,-80.230833,25.952551,-80.136908,0.404,1
GEO00364,2023-02-11 16:28:00,16,5,2,1,Midtown,Coral Gables,25.809392,-80.190759,25.71435,-80.271504,0.479,1
GEO00365,2023-10-16 03:03:00,3,0,10,0,Aventura,Downtown,25.942911,-80.138769,25.788841,-80.19674,0.222,1
GEO00366,2023-10-02 04:10:00,4,0,10,0,Downtown,Brickell,25.771627,-80.192963,25.763377,-80.195869,0.342,1
GEO00367,2023-02-16 16:28:00,16,3,2,0,Brickell,Little Havana,25.757684,-80.18436,25.766504,-80.224349,0.434,1
GEO00368,2023-08-22 18:03:00,18,1,8,0,Coconut Grove,Coral Gables,25.731599,-80.231058,25.72814,-80.277652,0.473,1
GEO00369,2023-06-07 23:01:00,23,2,6,0,Midtown,Brickell,25.813104,-80.192257,25.745978,-80.189118,0.528,1
GEO00370,2023-04-22 18:04:00,18,5,4,1,Little Havana,South Beach,25.769938,-80.229831,25.787279,-80.121551,0.663,1
GEO00371,2023-02-02 17:03:00,17,3,2,0,Aventura,Little Havana,25.962118,-80.143457,25.766328,-80.23186,0.607,1
GEO00372,2023-08-30 01:18:00,1,2,8,0,Little Havana,South Beach,25.771742,-80.229029,25.791869,-80.137613,0.493,1
GEO00373,2023-11-25 23:41:00,23,5,11,1,Brickell,Coconut Grove,25.761999,-80.193473,25.743319,-80.240129,0.718,1
GEO00374,2023-07-13 12:05:00,12,3,7,0,Little Havana,Downtown,25.775683,-80.214913,25.783415,-80.195009,0.476,1
GEO00375,2023-10-04 04:41:00,4,2,10,0,Midtown,Wynwood,25.810565,-80.191383,25.795965,-80.190717,0.378,1
GEO00376,2023-07-21 16:08:00,16,4,7,0,Midtown,Wynwood,25.812981,-80.194626,25.800019,-80.203582,0.354,1
GEO00377,2023-01-02 00:19:00,0,0,1,0,Coconut Grove,Aventura,25.737377,-80.241576,25.955877,-80.140514,0.542,1
GEO00378,2023-08-06 17:24:00,17,6,8,1,Aventura,Midtown,25.969854,-80.139149,25.806791,-80.199589,0.664,1
GEO00379,2023-06-27 04:17:00,4,1,6,0,Little Havana,South Beach,25.764567,-80.219561,25.784337,-80.135566,0.306,1
GEO00380,2023-02-27 01:51:00,1,0,2,0,Coral Gables,Doral,25.730584,-80.266947,25.803241,-80.365139,0.411,1
GEO00381,2023-01-09 07:13:00,7,0,1,0,Wynwood,Little Havana,25.803063,-80.20439,25.766415,-80.224297,0.613,1
GEO00382,2023-08-17 19:43:00,19,3,8,0,South Beach,Downtown,25.795938,-80.124188,25.780564,-80.206602,0.477,1
GEO00383,2023-01-23 12:28:00,12,0,1,0,Little Havana,South Beach,25.76574,-80.222008,25.790821,-80.133334,0.276,1
GEO00384,2023-01-29 04:32:00,4,6,1,1,Coconut Grove,Downtown,25.737119,-80.252212,25.779233,-80.203965,0.583,1
GEO00385,2023-10-22 10:36:00,10,6,10,1,Coral Gables,Little Havana,25.732751,-80.276266,25.765775,-80.219216,0.427,1
GEO00386,2023-06-04 04:42:00,4,6,6,1,Doral,Coconut Grove,25.824653,-80.354369,25.729839,-80.238743,0.327,1
GEO00387,2023-05-21 01:35:00,1,6,5,1,Brickell,Little Havana,25.751235,-80.190592,25.770486,-80.226621,0.716,1
GEO00388,2023-06-26 20:42:00,20,0,6,0,South Beach,Coral Gables,25.788342,-80.122005,25.701752,-80.263962,0.397,1
GEO00389,2023-12-23 13:26:00,13,5,12,1,South Beach,Brickell,25.794507,-80.121055,25.755811,-80.196187,0.676,1
GEO00390,2023-12-29 04:51:00,4,4,12,0,Coconut Grove,Wynwood,25.73684,-80.234257,25.79286,-80.204365,0.399,1
GEO00391,2023-07-18 07:16:00,7,1,7,0,Downtown,Midtown,25.771576,-80.195236,25.803059,-80.194012,0.587,1
GEO00392,2023-07-09 02:34:00,2,6,7,1,Wynwood,Coral Gables,25.802517,-80.19909,25.728752,-80.267822,0.87,1
GEO00393,2023-05-18 12:43:00,12,3,5,0,Doral,South Beach,25.81947,-80.372139,25.789179,-80.13623,0.381,1
GEO00394,2023-10-28 23:42:00,23,5,10,1,Downtown,Little Havana,25.773947,-80.201288,25.766733,-80.226627,0.57,1
GEO00395,2023-01-08 06:59:00,6,6,1,1,Coral Gables,Coconut Grove,25.714615,-80.279631,25.711483,-80.236542,0.441,1
GEO00396,2023-09-03 07:44:00,7,6,9,1,Doral,Downtown,25.801478,-80.352912,25.773272,-80.192267,0.475,1
GEO00397,2023-10-10 10:49:00,10,1,10,0,Midtown,South Beach,25.812396,-80.198399,25.787223,-80.126179,0.307,1
GEO00398,2023-06-07 08:23:00,8,2,6,0,South Beach,Wynwood,25.783487,-80.133438,25.802591,-80.199093,0.478,1
GEO00399,2023-02-20 23:30:00,23,0,2,0,Coral Gables,Coconut Grove,25.717633,-80.262013,25.732053,-80.245612,0.549,1
GEO00400,2023-04-15 11:20:00,11,5,4,1,South Beach,Midtown,25.783414,-80.126769,25.805271,-80.193396,0.58,1
GEO00401,2023-04-24 23:09:00,23,0,4,0,Downtown,Doral,25.769733,-80.189074,25.829543,-80.361085,0.561,1
GEO00402,2023-08-02 09:09:00,9,2,8,0,Coral Gables,Midtown,25.715882,-80.269981,25.812227,-80.203129,0.453,1
GEO00403,2023-10-19 07:31:00,7,3,10,0,Coral Gables,Coconut Grove,25.717233,-80.263741,25.734098,-80.24577,0.511,1
GEO00404,2023-09-08 23:41:00,23,4,9,0,Wynwood,Aventura,25.797671,-80.199185,25.959096,-80.142344,0.622,1
GEO00405,2023-06-30 05:08:00,5,4,6,0,Coconut Grove,Doral,25.740304,-80.237989,25.805109,-80.359248,0.301,1
GEO00406,2023-10-05 20:03:00,20,3,10,0,South Beach,Coral Gables,25.781872,-80.114184,25.72764,-80.268414,0.404,1
GEO00407,2023-12-09 01:48:00,1,5,12,1,Midtown,Wynwood,25.815822,-80.197029,25.789751,-80.1958,0.709,1
GEO00408,2023-04-22 16:29:00,16,5,4,1,South Beach,Coconut Grove,25.791152,-80.134701,25.734376,-80.247236,0.439,1
GEO00409,2023-12-08 19:58:00,19,4,12,0,Downtown,Little Havana,25.781042,-80.199974,25.758239,-80.239145,0.624,1
GEO00410,2023-05-27 00:32:00,0,5,5,1,Aventura,Coconut Grove,25.956619,-80.14586,25.727082,-80.241299,0.504,1
GEO00411,2023-02-24 03:33:00,3,4,2,0,South Beach,Coconut Grove,25.785639,-80.127909,25.730479,-80.231195,0.437,1
GEO00412,2023-09-27 08:52:00,8,2,9,0,Downtown,Coral Gables,25.783662,-80.205574,25.709955,-80.281996,0.443,1
GEO00413,2023-05-05 22:14:00,22,4,5,0,Brickell,Doral,25.757776,-80.19462,25.821059,-80.344354,0.534,1
GEO00414,2023-07-27 12:24:00,12,3,7,0,Wynwood,Aventura,25.793541,-80.203223,25.961149,-80.142444,0.39,1
GEO00415,2023-01-05 22:10:00,22,3,1,0,Downtown,Coconut Grove,25.774324,-80.208386,25.733281,-80.235349,0.552,1
