distance_km,fare_usd,speed_kmh,duration_min,hour,is_night,driver_rating,customer_rating,trip_count_today,new_device,new_payment_method,location_jump_km,surge_multiplier,promo_applied,cancellations_today,fare_distance_ratio,is_fraud,fraud_type,trip_id
19.31,47.37,36.0,32.2,3,1,4.32,3.66,8,0,0,0.0,1.0,0,1,2.45,0,none,FR00232
5.07,19.57,23.7,12.8,17,0,4.98,4.62,3,0,0,1.79,1.5,0,2,3.86,0,none,FR00233
11.91,23.25,33.7,21.2,11,0,4.77,4.71,3,0,0,0.78,1.0,0,2,1.95,0,none,FR00234
8.86,29.85,33.5,15.9,23,1,4.45,4.35,8,0,0,1.26,1.2,0,0,3.37,0,none,FR00235
3.14,15.5,16.0,11.8,22,1,4.22,3.46,4,0,0,0.0,1.0,0,2,4.94,0,none,FR00236
2.29,22.93,29.1,4.7,10,0,4.3,4.05,4,0,0,1.42,1.0,0,0,10.01,0,none,FR00237
12.65,31.99,26.3,28.9,23,1,4.81,4.59,1,0,0,1.04,1.0,0,2,2.53,0,none,FR00238
12.85,37.3,19.2,40.2,22,1,4.86,4.01,33,0,1,0.18,1.0,1,9,2.9,1,promo_abuse,FR00239
5.28,18.87,31.1,10.2,14,0,4.46,4.15,8,1,0,1.96,1.0,0,1,3.57,0,none,FR00240
9.06,33.39,45.3,12.0,14,0,4.32,4.24,7,0,0,0.0,1.0,0,0,3.69,0,none,FR00241
53.5,94.87,30.1,106.6,19,0,4.61,4.26,6,0,0,0.35,1.5,0,2,1.77,0,none,FR00242
5.47,22.01,50.6,6.5,2,1,4.19,4.06,4,0,0,0.34,1.5,0,1,4.02,0,none,FR00243
2.63,20.41,26.4,6.0,13,0,4.04,4.99,8,0,0,1.14,1.0,0,1,7.76,0,none,FR00244
23.37,51.1,51.1,27.4,17,0,4.85,4.72,5,0,0,0.0,2.0,0,2,2.19,0,none,FR00245
1.99,19.19,45.6,2.6,13,0,4.36,4.23,5,0,0,0.32,1.2,0,0,9.64,0,none,FR00246
10.92,29.85,48.5,13.5,18,0,4.29,4.71,8,0,0,1.07,1.0,0,1,2.73,0,none,FR00247
3.07,19.01,32.4,5.7,2,1,4.5,3.73,5,0,0,0.82,1.0,0,0,6.19,0,none,FR00248
6.09,22.01,27.0,13.5,13,0,4.15,5.0,6,0,1,1.0,1.2,0,2,3.61,0,none,FR00249
16.39,43.93,37.6,26.2,11,0,4.66,4.43,7,0,0,0.65,1.0,0,2,2.68,0,none,FR00250
17.18,39.8,44.0,23.4,18,0,4.78,4.04,3,0,0,0.75,1.2,0,1,2.32,0,none,FR00251
6.82,30.52,31.3,13.1,1,1,4.42,4.22,3,0,0,0.69,1.0,0,2,4.48,0,none,FR00252
5.93,21.27,28.3,12.6,1,1,4.34,4.11,2,0,0,1.29,1.0,0,1,3.59,0,none,FR00253
5.3,19.56,23.2,13.7,15,0,4.79,3.82,6,0,0,1.11,1.0,0,1,3.69,0,none,FR00254
6.94,27.99,24.7,16.9,10,0,4.6,4.52,6,0,1,1.04,1.2,0,1,4.03,0,none,FR00255
3.27,23.73,21.8,9.0,23,1,4.31,4.48,8,0,0,0.0,1.0,0,1,7.26,0,none,FR00256
12.4,27.01,33.1,22.5,12,0,4.69,4.78,6,0,0,0.0,1.5,1,1,2.18,0,none,FR00257
12.6,32.47,25.5,29.6,19,0,4.29,4.3,4,0,0,1.16,1.0,1,1,2.58,0,none,FR00258
5.97,22.48,42.5,8.4,5,1,3.99,5.0,2,0,0,1.21,1.5,0,2,3.77,0,none,FR00259
20.02,39.99,39.8,30.2,11,0,4.38,3.98,1,0,0,0.0,1.0,0,0,2.0,0,none,FR00260
28.55,58.31,36.1,47.5,21,0,4.6,4.19,4,0,0,0.89,1.2,0,2,2.04,0,none,FR00261
31.2,61.76,38.3,48.9,10,0,4.57,4.83,3,0,0,0.0,1.2,0,2,1.98,0,none,FR00262
5.68,23.26,47.6,7.2,6,0,4.84,4.72,6,0,0,1.44,1.2,0,1,4.1,0,none,FR00263
10.65,33.02,25.7,24.9,1,1,4.32,3.83,7,0,0,0.0,1.0,0,0,3.1,0,none,FR00264
12.85,39.82,45.2,17.1,18,0,4.66,4.72,7,1,0,0.23,1.2,0,2,3.1,0,none,FR00265
1.81,15.6,40.5,2.7,21,0,4.55,3.8,7,1,0,0.0,1.2,0,1,8.62,0,none,FR00266
5.59,29.06,35.7,9.4,23,1,4.58,4.61,5,0,0,0.49,2.0,0,2,5.2,0,none,FR00267
8.4,30.41,34.1,14.8,10,0,4.63,4.96,5,0,0,1.5,1.0,0,0,3.62,0,none,FR00268
11.52,32.35,30.4,22.7,17,0,4.83,4.45,3,0,0,1.26,1.5,0,0,2.81,0,none,FR00269
10.54,27.03,30.3,20.9,20,0,4.33,4.29,3,0,0,1.59,1.0,0,0,2.56,0,none,FR00270
6.61,27.56,46.2,8.6,12,0,5.0,4.19,2,1,0,0.32,1.5,0,1,4.17,0,none,FR00271
0.37,22.6,156.9,1.2,16,0,4.26,4.09,8,0,0,0.75,2.0,0,0,61.08,1,fake_completion,FR00272
14.52,39.9,36.4,23.9,21,0,4.41,4.67,6,0,0,0.29,1.0,0,0,2.75,0,none,FR00273
6.55,30.67,30.2,13.0,2,1,3.95,4.77,1,0,0,0.0,1.0,1,2,4.68,0,none,FR00274
13.4,33.57,26.6,30.2,20,0,4.27,5.0,7,0,0,0.61,1.0,0,1,2.51,0,none,FR00275
1.63,19.43,33.6,2.9,9,0,4.51,4.19,7,0,0,0.09,1.2,0,0,11.92,0,none,FR00276
10.72,27.7,28.2,22.8,18,0,4.59,4.63,2,0,0,0.67,2.0,1,2,2.58,0,none,FR00277
16.5,41.9,30.5,32.5,11,0,4.37,4.68,1,0,0,1.76,1.0,0,1,2.54,0,none,FR00278
18.31,40.66,31.5,34.9,12,0,4.39,4.49,4,0,0,0.0,1.2,0,2,2.22,0,none,FR00279
15.21,38.9,30.7,29.7,7,0,4.43,3.96,5,0,0,0.63,1.2,0,2,2.56,0,none,FR00280
9.76,24.45,45.3,12.9,15,0,4.4,5.0,6,0,1,0.0,1.0,0,1,2.51,0,none,FR00281
3.26,22.3,41.9,4.7,2,1,3.99,4.27,5,0,1,0.31,2.0,0,1,6.84,0,none,FR00282
11.46,26.45,28.4,24.2,16,0,4.55,4.05,6,0,0,0.91,1.2,0,1,2.31,0,none,FR00283
26.59,55.94,42.1,37.9,17,0,4.39,4.54,2,0,0,0.19,1.0,0,1,2.1,0,none,FR00284
1.72,19.15,40.6,2.5,15,0,4.82,4.8,3,0,0,0.44,1.5,0,1,11.13,0,none,FR00285
19.06,40.19,27.4,41.7,9,0,4.07,4.22,6,0,0,0.75,1.5,0,2,2.11,0,none,FR00286
15.75,38.02,52.2,18.1,10,0,4.54,4.37,6,0,0,0.61,1.2,0,0,2.41,0,none,FR00287
3.89,16.45,29.0,8.0,10,0,4.5,4.76,6,0,0,0.0,1.2,0,0,4.23,0,none,FR00288
4.02,20.59,43.0,5.6,18,0,4.28,3.99,2,0,0,0.26,1.0,0,2,5.12,0,none,FR00289
3.7,14.78,32.7,6.8,22,1,4.31,4.39,1,0,0,0.72,1.0,0,2,3.99,0,none,FR00290
11.37,33.85,33.4,20.4,9,0,4.51,4.85,1,0,0,0.68,1.0,0,0,2.98,0,none,FR00291
2.22,17.13,40.9,3.3,5,1,4.66,4.46,6,0,0,1.2,1.2,1,1,7.72,0,none,FR00292
6.56,21.92,26.3,15.0,7,0,4.5,4.59,2,0,0,1.47,1.0,0,0,3.34,0,none,FR00293
7.64,29.87,34.5,13.3,14,0,4.33,4.66,5,0,0,0.56,2.0,0,2,3.91,0,none,FR00294
3.95,23.59,37.6,6.3,14,0,4.45,4.71,8,0,0,0.91,2.0,0,1,5.97,0,none,FR00295
8.91,24.44,37.2,14.4,15,0,4.43,4.8,5,0,0,3.31,1.0,0,0,2.74,0,none,FR00296
10.73,23.92,11.6,55.5,11,0,4.88,4.81,4,0,0,0.27,1.0,0,0,2.23,0,none,FR00297
4.79,26.84,34.3,8.4,0,1,4.7,4.85,6,0,0,1.69,1.0,0,1,5.6,0,none,FR00298
13.79,33.65,32.7,25.3,11,0,4.69,5.0,1,0,0,1.04,1.2,0,2,2.44,0,none,FR00299
15.78,36.99,35.0,27.1,6,0,4.75,3.8,7,0,0,0.52,1.0,0,1,2.34,0,none,FR00300
4.76,19.17,40.4,7.1,12,0,3.79,4.5,8,0,0,0.0,1.5,0,1,4.03,0,none,FR00301
3.13,19.08,33.9,5.5,3,1,3.91,4.68,3,0,0,0.64,1.0,0,0,6.1,0,none,FR00302
11.54,34.4,42.1,16.4,20,0,4.87,3.74,1,0,0,1.99,1.2,0,0,2.98,0,none,FR00303
5.25,24.14,39.9,7.9,12,0,4.9,4.69,7,0,0,0.32,2.0,0,0,4.6,0,none,FR00304
3.9,19.96,41.0,5.7,3,1,4.34,4.09,3,0,0,0.0,2.0,1,0,5.12,0,none,FR00305
8.15,23.88,38.8,12.6,21,0,4.41,5.0,1,0,1,0.47,1.0,0,2,2.93,0,none,FR00306
17.17,40.75,33.8,30.5,8,0,4.61,4.33,2,0,0,0.27,2.0,0,1,2.37,0,none,FR00307
6.2,17.83,33.4,11.1,5,1,5.0,4.52,8,0,0,1.22,1.0,1,1,2.88,0,none,FR00308
6.6,24.59,39.9,9.9,12,0,4.87,4.38,6,0,0,0.07,1.5,0,0,3.73,0,none,FR00309
4.37,20.97,47.1,5.6,1,1,4.49,4.64,1,0,0,0.59,1.5,0,2,4.8,0,none,FR00310
3.49,18.71,43.3,4.8,16,0,4.3,3.82,2,0,0,0.0,2.0,0,0,5.36,0,none,FR00311
4.67,15.78,17.6,15.9,3,1,4.41,5.0,8,0,0,0.53,1.0,0,0,3.38,0,none,FR00312
19.47,41.88,31.3,37.3,1,0,4.34,4.53,6,1,1,299.61,1.0,0,1,2.15,1,account_takeover,FR00313
6.38,27.51,18.0,21.3,19,0,4.46,3.84,6,0,0,0.19,1.0,0,2,4.31,0,none,FR00314
3.0,19.7,23.4,7.7,8,0,4.66,3.33,8,0,0,0.89,1.5,0,0,6.57,0,none,FR00315
2.5,12.22,39.2,3.8,5,1,4.32,4.28,1,0,0,0.51,1.2,0,1,4.89,0,none,FR00316
3.59,17.0,37.6,5.7,13,0,4.97,3.84,4,0,0,0.23,1.0,0,1,4.74,0,none,FR00317
71.37,175.0,19.6,7.2,10,0,4.59,4.25,3,0,0,1.04,1.0,0,1,2.45,1,fare_manipulation,FR00318
2.54,15.23,33.1,4.6,18,0,4.26,4.41,4,0,0,0.63,1.2,0,0,6.0,0,none,FR00319
8.29,27.72,41.0,12.1,4,0,4.61,4.25,7,1,1,416.57,1.2,0,0,3.34,1,account_takeover,FR00320
15.72,40.63,33.1,28.5,19,0,4.03,3.86,7,0,1,0.15,1.2,0,1,2.58,0,none,FR00321
3.73,15.82,41.7,5.4,19,0,4.57,4.02,7,0,0,0.04,1.5,0,2,4.24,0,none,FR00322
27.64,57.14,22.0,75.4,23,1,4.83,4.06,8,0,0,0.28,1.0,1,2,2.07,0,none,FR00323
8.45,23.18,35.1,14.4,11,0,4.07,4.71,7,0,0,0.0,1.0,0,0,2.74,0,none,FR00324
3.32,15.99,46.3,4.3,19,0,4.43,4.06,7,0,0,0.65,1.0,1,0,4.82,0,none,FR00325
7.67,29.73,31.0,14.8,20,0,4.78,4.06,4,0,0,0.0,1.5,0,2,3.88,0,none,FR00326
2.92,17.3,28.3,6.2,11,0,4.7,4.43,3,0,0,0.0,1.0,0,0,5.92,0,none,FR00327
11.2,30.85,22.7,29.6,23,1,4.53,4.67,1,0,0,0.43,1.0,0,0,2.75,0,none,FR00328
2.04,17.94,26.3,4.7,1,1,4.52,4.64,8,0,0,0.46,1.0,0,1,8.79,0,none,FR00329
18.62,45.14,43.6,25.6,1,1,4.09,4.96,4,0,0,1.93,1.0,0,0,2.42,0,none,FR00330
3.62,18.29,30.4,7.1,7,0,4.91,3.94,2,0,0,0.2,1.0,0,1,5.05,0,none,FR00331
2.56,21.34,39.1,3.9,8,0,4.97,4.17,8,0,0,0.0,1.0,0,1,8.34,0,none,FR00332
2.98,17.45,27.0,6.6,14,0,5.0,3.73,5,0,0,0.1,1.5,0,1,5.86,0,none,FR00333
8.85,27.28,40.0,13.3,3,1,4.43,3.97,6,0,0,0.28,1.2,0,0,3.08,0,none,FR00334
2.1,17.78,31.8,4.0,17,0,4.65,4.6,5,0,0,2.09,1.5,0,0,8.47,0,none,FR00335
5.99,25.73,43.0,8.4,7,0,4.23,4.5,5,0,0,0.48,1.0,1,0,4.3,0,none,FR00336
7.13,27.52,25.9,16.5,19,0,4.51,4.49,6,0,0,0.05,1.0,0,1,3.86,0,none,FR00337
16.89,41.82,40.4,25.1,6,0,4.35,4.36,5,0,0,0.96,2.0,0,0,2.48,0,none,FR00338
3.61,20.43,42.3,5.1,18,0,4.47,4.68,1,0,0,0.0,1.0,0,1,5.66,0,none,FR00339
3.78,12.99,34.9,6.5,6,0,4.94,4.14,7,0,0,1.12,1.0,0,1,3.44,0,none,FR00340
3.11,22.12,31.4,5.9,18,0,4.63,4.45,5,0,0,0.41,1.0,0,1,7.11,0,none,FR00341
17.74,40.37,29.4,36.2,16,0,4.38,4.51,6,0,0,1.37,1.5,0,2,2.28,0,none,FR00342
8.81,28.39,33.9,15.6,9,0,4.68,3.98,8,0,0,0.56,1.0,1,2,3.22,0,none,FR00343
8.15,30.45,24.4,20.0,9,0,4.48,4.29,5,0,0,0.18,1.0,0,1,3.74,0,none,FR00344
1.56,21.52,34.8,2.7,20,0,4.34,4.58,3,0,0,0.0,1.0,0,0,13.79,0,none,FR00345
8.24,25.13,24.6,20.1,4,1,4.6,3.86,1,0,0,1.09,1.2,0,0,3.05,0,none,FR00346
1.7,19.85,30.6,3.3,9,0,4.49,4.98,1,0,0,2.52,1.0,0,0,11.68,0,none,FR00347
2.56,21.17,31.9,4.8,15,0,4.5,4.12,4,0,0,0.36,1.0,0,1,8.27,0,none,FR00348
7.45,27.09,29.1,15.4,3,1,4.65,4.0,7,1,0,0.41,1.2,0,0,3.64,0,none,FR00349
5.62,22.36,31.4,10.7,2,1,4.97,4.26,5,0,0,0.0,1.0,1,2,3.98,0,none,FR00350
14.07,33.97,26.3,32.1,17,0,3.94,4.28,4,0,0,0.0,1.0,0,1,2.41,0,none,FR00351
20.67,43.09,30.1,41.2,15,0,4.63,4.53,4,0,0,0.0,1.0,0,1,2.08,0,none,FR00352
4.08,19.75,25.6,9.6,14,0,4.5,4.56,2,0,0,0.7,1.0,0,2,4.84,0,none,FR00353
1.76,21.43,134.4,2.1,6,0,4.62,4.51,7,0,1,24.56,1.0,0,2,12.18,1,gps_spoofing,FR00354
6.29,25.73,45.1,8.4,19,0,4.04,4.9,5,0,0,0.42,2.0,0,0,4.09,0,none,FR00355
12.74,33.15,37.6,20.3,18,0,4.54,4.23,7,0,1,0.32,1.5,0,1,2.6,0,none,FR00356
7.94,22.92,32.8,14.5,16,0,4.16,4.0,6,0,0,0.8,1.2,0,0,2.89,0,none,FR00357
7.25,19.6,26.8,16.2,8,0,4.97,4.13,4,0,0,0.09,1.0,0,0,2.7,0,none,FR00358
11.67,39.9,39.3,17.8,13,0,4.64,5.0,8,0,0,1.93,1.2,1,1,3.42,0,none,FR00359
2.72,14.21,37.3,4.4,9,0,4.23,4.11,7,0,0,0.85,1.0,0,0,5.22,0,none,FR00360
8.5,24.08,16.4,31.1,22,1,4.55,5.0,1,0,0,0.34,1.5,0,0,2.83,0,none,FR00361
9.99,31.05,35.8,16.7,12,0,4.68,4.21,3,0,0,1.06,1.0,0,1,3.11,0,none,FR00362
37.65,76.41,23.9,94.5,15,0,4.72,4.74,4,0,0,1.88,1.5,0,2,2.03,0,none,FR00363
1.96,18.85,38.6,3.0,18,0,4.77,3.85,3,0,0,0.66,1.0,0,2,9.62,0,none,FR00364
12.92,37.97,37.9,20.5,16,0,4.35,4.56,2,0,0,1.42,1.0,0,0,2.94,0,none,FR00365
8.38,22.35,34.7,14.5,15,0,4.21,4.79,2,0,0,0.53,1.0,0,2,2.67,0,none,FR00366
1.75,15.53,30.2,3.5,10,0,4.17,5.0,3,0,0,0.68,1.5,0,2,8.87,0,none,FR00367
15.35,32.75,40.6,22.7,9,0,4.14,5.0,1,0,0,0.0,1.0,0,2,2.13,0,none,FR00368
7.0,27.59,39.9,10.5,0,1,4.27,4.32,4,0,0,0.32,1.2,0,0,3.94,0,none,FR00369
6.32,20.94,46.0,8.2,8,0,4.98,5.0,8,0,0,0.0,1.0,0,1,3.31,0,none,FR00370
3.76,22.13,36.9,6.1,21,0,4.06,4.26,5,0,0,0.62,1.0,0,1,5.89,0,none,FR00371
6.15,25.24,53.2,6.9,15,0,4.6,4.31,3,0,0,1.61,1.5,0,1,4.1,0,none,FR00372
2.25,12.35,36.1,3.7,2,1,4.52,4.71,8,0,0,0.16,1.5,0,0,5.49,0,none,FR00373
1.64,15.23,22.8,4.3,12,0,4.73,4.27,3,0,0,0.94,1.0,0,1,9.29,0,none,FR00374
10.76,32.06,25.7,25.1,7,0,4.49,4.36,6,1,0,0.0,1.0,0,2,2.98,0,none,FR00375
2.53,18.84,12.5,12.1,8,0,4.75,4.76,7,0,0,0.09,1.0,0,1,7.45,0,none,FR00376
3.04,17.35,39.2,4.7,14,0,4.35,4.71,8,0,0,1.6,1.0,0,1,5.71,0,none,FR00377
3.57,17.6,20.4,10.5,17,0,4.86,5.0,4,1,0,0.0,1.0,0,1,4.93,0,none,FR00378
9.62,32.45,26.7,21.6,11,0,4.84,3.8,4,0,0,0.0,1.0,1,1,3.37,0,none,FR00379
9.36,28.11,38.9,14.4,6,0,4.33,4.0,4,0,0,0.11,1.2,0,2,3.0,0,none,FR00380
41.84,77.23,50.7,49.5,7,0,4.14,4.02,3,0,0,0.0,1.0,0,1,1.85,0,none,FR00381
4.7,24.03,34.2,8.2,17,0,4.83,4.89,2,0,0,1.46,1.0,0,0,5.11,0,none,FR00382
1.87,12.05,21.0,5.3,21,0,4.53,4.57,6,0,1,1.62,1.2,0,0,6.44,0,none,FR00383
11.14,24.58,39.4,17.0,21,0,4.73,4.53,8,0,0,0.88,1.0,1,2,2.21,0,none,FR00384
27.05,57.58,38.2,42.5,12,0,3.8,4.84,1,0,0,0.55,1.5,0,2,2.13,0,none,FR00385
23.38,44.0,46.8,30.0,4,1,4.54,4.52,8,0,0,0.82,1.0,0,2,1.88,0,none,FR00386
2.56,14.44,33.3,4.6,8,0,3.71,4.71,6,0,0,0.0,1.0,0,2,5.64,0,none,FR00387
5.83,18.78,37.0,9.5,23,1,5.0,3.96,3,0,1,1.38,1.5,0,1,3.22,0,none,FR00388
7.0,26.97,39.4,10.7,8,0,4.3,3.94,1,0,0,0.29,1.5,0,0,3.85,0,none,FR00389
12.49,36.28,25.2,29.7,20,0,4.68,5.0,2,0,0,0.36,1.0,1,2,2.9,0,none,FR00390
3.66,19.84,44.9,4.9,2,1,4.92,4.15,4,0,0,0.0,1.5,0,0,5.42,0,none,FR00391
7.79,27.88,22.7,20.6,6,0,4.75,4.62,6,0,0,0.38,1.2,1,2,3.58,0,none,FR00392
3.13,16.83,30.6,6.1,13,0,4.13,5.0,1,0,0,0.25,1.0,0,2,5.38,0,none,FR00393
3.99,24.26,25.5,9.4,10,0,4.51,4.87,4,0,0,2.1,1.2,0,2,6.08,0,none,FR00394
6.04,23.87,31.8,11.4,12,0,5.0,5.0,5,0,0,0.12,1.0,0,2,3.95,0,none,FR00395
3.18,19.62,23.6,8.1,4,1,4.3,4.81,7,0,0,0.44,1.2,0,2,6.17,0,none,FR00396
14.33,37.55,23.7,36.3,12,0,4.95,4.32,2,0,0,1.33,1.5,0,1,2.62,0,none,FR00397
8.94,30.41,37.1,14.5,16,0,4.54,4.83,7,0,0,0.4,1.0,0,2,3.4,0,none,FR00398
1.72,15.36,30.1,3.4,12,0,3.86,4.09,4,1,0,0.7,1.5,0,2,8.93,0,none,FR00399
4.37,20.36,56.8,4.6,0,1,4.0,4.65,8,0,0,0.0,1.0,0,2,4.66,0,none,FR00400
1.57,11.86,29.5,3.2,6,0,4.38,4.71,6,0,1,0.49,1.0,0,0,7.55,0,none,FR00401
7.99,24.57,29.1,16.5,22,1,5.0,4.56,8,0,1,0.0,1.0,0,1,3.08,0,none,FR00402
2.1,19.85,35.8,3.5,1,1,4.24,4.58,1,0,1,0.21,1.0,0,1,9.45,0,none,FR00403
6.36,23.97,42.7,8.9,13,0,4.51,4.73,8,0,0,0.0,1.0,1,0,3.77,0,none,FR00404
1.94,13.88,46.2,2.5,15,0,4.4,4.69,4,0,0,0.84,1.0,0,1,7.15,0,none,FR00405
3.81,16.05,24.8,9.2,1,1,4.08,4.32,4,0,0,0.17,1.0,0,2,4.21,0,none,FR00406
31.09,66.2,30.8,60.6,14,0,4.66,4.66,5,0,0,0.0,1.0,0,2,2.13,0,none,FR00407
5.23,19.78,33.5,9.4,7,0,4.31,5.0,4,0,0,0.27,1.2,0,1,3.78,0,none,FR00408
12.96,35.97,20.5,37.9,18,0,4.51,4.25,2,0,0,0.89,1.0,1,2,2.78,0,none,FR00409
4.29,21.33,29.9,8.6,21,0,4.6,4.84,4,0,0,0.26,1.0,0,1,4.97,0,none,FR00410
23.71,53.16,27.1,52.5,22,1,4.63,4.89,4,0,0,2.35,1.5,0,0,2.24,0,none,FR00411
11.83,28.46,46.2,15.4,0,1,4.76,5.0,3,0,0,0.09,1.0,0,1,2.41,0,none,FR00412
5.11,18.29,32.8,9.3,22,1,4.41,4.28,8,0,0,1.31,1.0,0,2,3.58,0,none,FR00413
18.53,42.79,41.4,26.9,18,0,4.63,4.26,3,0,0,0.37,1.2,0,0,2.31,0,none,FR00414
8.56,30.17,39.0,13.2,15,0,4.46,4.48,3,0,0,0.0,1.0,1,2,3.52,0,none,FR00415
7.35,27.44,32.2,13.7,7,0,4.56,3.83,2,0,0,0.96,1.0,0,2,3.73,0,none,FR00416
9.0,30.84,28.5,18.9,21,0,4.91,3.86,40,0,1,1.42,1.2,1,10,3.43,1,promo_abuse,FR00417
4.51,25.03,32.0,8.5,5,1,4.41,4.7,2,0,0,0.0,1.0,0,0,5.55,0,none,FR00418
10.61,30.1,26.7,23.8,13,0,4.23,4.54,1,0,0,0.54,1.0,0,0,2.84,0,none,FR00419
1.59,14.29,25.9,3.7,12,0,4.53,4.25,1,0,0,0.0,1.0,0,0,8.99,0,none,FR00420
2.94,12.66,23.2,7.6,2,1,4.24,4.65,3,0,0,0.07,1.0,0,0,4.31,0,none,FR00421
11.57,29.83,44.0,15.8,1,1,4.61,4.42,5,0,0,0.3,1.0,0,1,2.58,0,none,FR00422
26.8,55.13,44.3,36.3,3,1,4.37,4.91,3,0,0,0.0,1.2,0,0,2.06,0,none,FR00423
6.33,25.21,38.6,9.8,14,0,4.52,5.0,1,0,0,1.67,1.0,0,2,3.98,0,none,FR00424
2.83,18.29,188.2,6.3,0,1,4.47,4.17,8,0,1,67.95,1.2,1,0,6.46,1,gps_spoofing,FR00425
6.65,21.4,39.8,10.0,2,1,4.43,4.41,5,1,1,0.28,1.2,0,0,3.22,0,none,FR00426
5.53,20.8,28.9,11.5,1,1,4.85,3.87,2,0,0,1.14,1.0,0,2,3.76,0,none,FR00427
6.32,22.09,157.5,11.7,13,0,4.46,3.79,2,0,0,67.28,1.2,0,0,3.5,1,gps_spoofing,FR00428
22.98,50.42,32.1,43.0,19,0,4.42,4.58,4,0,0,0.12,1.5,0,1,2.19,0,none,FR00429
11.38,30.3,34.5,19.8,15,0,4.4,4.13,8,0,0,1.42,1.0,0,0,2.66,0,none,FR00430
1.75,16.62,26.1,4.0,21,0,4.71,4.15,8,0,0,0.23,1.0,0,2,9.5,0,none,FR00431
7.9,23.76,24.2,19.6,20,0,4.45,4.29,1,1,0,1.03,1.2,0,0,3.01,0,none,FR00432
14.03,39.05,29.0,29.0,8,0,4.38,4.06,2,0,0,0.37,1.0,0,1,2.78,0,none,FR00433
4.27,19.7,19.8,12.9,14,0,4.66,4.29,7,0,1,0.0,1.5,0,0,4.61,0,none,FR00434
14.34,36.37,32.1,26.8,1,1,4.38,4.62,1,0,0,0.0,1.0,0,2,2.54,0,none,FR00435
6.08,24.95,48.1,7.6,8,0,4.65,4.4,8,0,0,0.0,1.5,0,2,4.1,0,none,FR00436
3.74,19.13,39.3,5.7,18,0,4.13,4.92,8,0,0,0.89,1.0,0,0,5.11,0,none,FR00437
15.18,37.19,32.7,27.9,16,0,4.62,4.6,5,0,0,0.0,1.0,0,1,2.45,0,none,FR00438
10.34,26.07,42.9,14.5,16,0,4.15,4.26,2,0,0,0.15,2.0,0,1,2.52,0,none,FR00439
15.24,32.55,41.1,22.2,10,0,4.14,3.8,5,0,0,0.71,1.0,0,2,2.14,0,none,FR00440
4.78,19.36,41.1,7.0,15,0,4.83,4.71,7,0,0,0.0,1.0,1,0,4.05,0,none,FR00441
2.55,17.57,36.5,4.2,16,0,4.22,4.47,1,0,0,0.0,1.5,0,0,6.89,0,none,FR00442
5.51,23.04,34.8,9.5,17,0,4.11,4.64,7,0,0,0.47,1.0,0,1,4.18,0,none,FR00443
4.3,19.31,28.9,8.9,6,0,4.27,4.71,4,0,0,0.38,1.5,1,2,4.49,0,none,FR00444
7.94,28.32,48.0,9.9,11,0,4.39,4.18,2,0,0,0.86,1.5,0,1,3.57,0,none,FR00445
8.11,25.52,30.2,16.1,23,1,4.72,4.03,6,1,1,1.83,1.0,0,1,3.15,0,none,FR00446
12.39,32.45,38.6,19.3,6,0,4.38,4.84,8,0,0,1.17,1.0,1,2,2.62,0,none,FR00447
18.89,36.05,21.4,53.0,6,0,4.94,5.0,5,0,0,0.0,1.0,0,1,1.91,0,none,FR00448
35.01,68.86,55.3,38.0,10,0,4.66,4.16,7,0,0,0.39,1.0,0,2,1.97,0,none,FR00449
1.9,15.72,34.7,3.3,3,1,4.78,4.79,5,0,0,0.0,1.5,0,2,8.27,0,none,FR00450
10.54,24.86,35.9,17.6,7,0,4.94,4.67,5,0,0,0.44,1.0,1,1,2.36,0,none,FR00451
9.2,33.65,40.6,13.6,4,1,4.23,3.97,3,0,0,0.0,1.0,0,2,3.66,0,none,FR00452
2.13,15.96,26.5,4.8,19,0,4.75,4.11,7,0,1,0.21,1.5,0,0,7.49,0,none,FR00453
1.87,14.46,35.5,3.2,6,0,4.69,4.79,4,0,0,1.56,1.0,0,2,7.73,0,none,FR00454
7.15,24.95,38.8,11.1,13,0,4.59,4.72,4,0,0,1.43,1.0,0,1,3.49,0,none,FR00455
18.27,39.38,27.7,39.6,1,1,4.3,4.6,7,0,0,0.32,1.2,0,1,2.16,0,none,FR00456
4.8,22.18,29.6,9.7,15,0,4.47,4.19,2,0,0,1.35,1.5,0,0,4.62,0,none,FR00457
35.19,58.78,40.1,52.7,4,1,4.87,4.17,2,0,0,0.0,2.0,0,2,1.67,0,none,FR00458
22.95,48.5,27.9,49.4,5,1,4.38,3.99,8,0,0,0.0,2.0,0,2,2.11,0,none,FR00459
8.36,31.09,39.1,12.8,9,0,4.21,4.41,6,0,0,0.16,2.0,0,2,3.72,0,none,FR00460
5.24,21.17,43.8,7.2,5,1,4.39,4.88,4,0,0,1.76,1.0,0,0,4.04,0,none,FR00461
7.89,24.18,29.2,16.2,6,0,4.46,4.8,2,1,1,1.34,1.2,1,0,3.06,0,none,FR00462
8.37,27.33,29.3,17.1,20,0,4.89,4.28,2,0,0,0.64,1.2,0,0,3.27,0,none,FR00463
15.77,37.14,39.3,24.1,5,1,4.4,4.83,2,0,0,1.5,1.0,0,0,2.36,0,none,FR00464
13.82,32.8,44.8,18.5,14,0,4.24,4.19,1,0,0,1.65,1.0,0,2,2.37,0,none,FR00465
